235.84867,7.93027E-05,0.000793307,0.034380208,0.006513944,0.028573276,0.18275196,0.22710689,0.34742631,0.22401857,0.33732041,40,262.26287,v40-38,1
260.23096,7.96409E-05,0.001172307,0.03395961,0.00623799,0.032145316,0.18147142,0.21530257,0.34574454,0.24558991,0.33025901,40,252.15284,v40-39,1
214.63082,8.60326E-05,0.000963555,0.033597596,0.006266376,0.025845534,0.18075135,0.22444895,0.34256815,0.22363861,0.3317891,40,273.01099,v40-4,1
263.23326,8.53431E-05,0.001126468,0.034294544,0.006189277,0.031912716,0.17882448,0.20919223,0.34161948,0.24170941,0.32822975,40,246.19013,v40-40,1
214.74495,8.51302E-05,0.000975423,0.033384058,0.005488511,0.031191096,0.17820547,0.21760213,0.34722583,0.26201397,0.32521909,40,254.91181,v40-41,1
218.82222,8.12839E-05,0.000910791,0.032566665,0.005164451,0.019266706,0.1897385,0.22081378,0.33776937,0.18951792,0.33596871,40,278.084,v40-42,1
226.86426,8.94839E-05,0.001316764,0.035528732,0.006005475,0.022117698,0.20217067,0.2501976,0.34194267,0.2023386,0.3199331,40,244.22792,v40-43,1
212.10495,8.98325E-05,0.000825116,0.035918434,0.005849207,0.031790165,0.18762943,0.23664639,0.33518351,0.21043591,0.31584683,40,264.32708,v40-44,1
239.067,7.60029E-05,0.001052189,0.032909274,0.005392658,0.031256087,0.17083143,0.22749254,0.33609908,0.21623896,0.32586753,40,279.89723,v40-45,1
209.48787,8.40328E-05,0.000940699,0.034273502,0.005996502,0.032470265,0.17936616,0.22054785,0.34546482,0.23068392,0.3346749,40,256.36359,v40-46,1
245.19226,8.43674E-05,0.001044452,0.033338744,0.005218117,0.030656795,0.1775699,0.22562963,0.34171174,0.22411102,0.33026847,40,273.86343,v40-47,1
241.2044,7.49758E-05,0.000849256,0.034000984,0.006107405,0.023106227,0.17953228,0.22598649,0.34318271,0.23509788,0.32812831,40,268.48736,v40-5,1
223.76272,8.76794E-05,0.001115088,0.035093712,0.005433704,0.026186886,0.19043401,0.24971989,0.35896834,0.21067177,0.35060915,40,224.8839,v40-50,1
212.57838,8.52876E-05,0.00090687,0.033885245,0.005412312,0.028109894,0.17819289,0.22372577,0.34401605,0.21250597,0.33869132,40,263.60335,v40-51,1
233.1172,8.77353E-05,0.000764709,0.037172594,0.006493567,0.021181111,0.20403686,0.21442003,0.34969605,0.25448072,0.32681581,40,222.39797,v40-52,1
232.13409,8.52531E-05,0.001070731,0.0336715,0.005757101,0.02772276,0.17929021,0.21858876,0.34226383,0.22363685,0.33376939,40,263.97873,v40-53,1
228.29268,8.22258E-05,0.000796947,0.034420681,0.005595268,0.033242339,0.17459202,0.21668994,0.34435816,0.22823132,0.33652245,40,261.16552,v40-54,1
224.02859,8.14318E-05,0.00086498,0.03454211,0.005479899,0.024834816,0.18066527,0.22304033,0.34375478,0.21654249,0.33681142,40,260.26323,v40-55,1
252.56289,8.27346E-05,0.001214589,0.033075999,0.006355019,0.021928657,0.18954583,0.23387031,0.34925278,0.20057716,0.34397499,40,257.08923,v40-56,1
235.9508,8.78486E-05,0.001176018,0.036506932,0.006167966,0.038377823,0.18662549,0.24387741,0.34320589,0.23061142,0.31654581,40,235.15602,v40-57,1
244.73587,9.31245E-05,0.001221083,0.035345829,0.005652742,0.026294212,0.19278142,0.2398023,0.33307186,0.20862777,0.3099616,40,264.50147,v40-58,1
242.95643,7.97229E-05,0.000959603,0.033781609,0.006088815,0.022288175,0.19285894,0.22775583,0.3372938,0.2305227,0.31423026,40,278.07997,v40-59,1
247.31959,8.24735E-05,0.001071422,0.032827396,0.004971452,0.037252102,0.17148522,0.22049616,0.33823118,0.18296702,0.34145644,40,266.57043,v40-6,1
231.80329,8.75773E-05,0.000916197,0.034540456,0.006073802,0.033988375,0.17963326,0.21967843,0.34309885,0.23078461,0.33083679,40,257.11982,v40-60,1
227.17259,9.29657E-05,0.000907847,0.036317787,0.005914939,0.028224392,0.19337327,0.23615036,0.33198154,0.21665365,0.3052306,40,264.55436,v40-7,1
220.3941,8.31421E-05,0.000774141,0.033355331,0.005592284,0.021377809,0.1873447,0.22445516,0.34071093,0.22796591,0.32544346,40,280.86811,v40-8,1
239.72394,7.81329E-05,0.000954247,0.033544857,0.00566898,0.015733555,0.19290789,0.21605839,0.34423966,0.2263761,0.33391483,40,260.99535,v40-9,1
375.02244,3.79711E-05,0.000108457,0.000225294,0.000107076,0.000115345,0.000840039,0.26958103,0.36235752,0.092087229,0.006957987,60,995.21921,v60-60,1
453.22981,3.14546E-05,0.000104585,0.000223909,9.86489E-05,0.00010786,0.001956602,0.27306643,0.36154887,0.087076833,0.055864336,60,1049.5514,v60-61,1
430.17894,3.59729E-05,0.000104727,0.000245179,0.000115879,0.00011783,0.001253719,0.28901017,0.3620541,0.15225502,0.047289823,60,923.36007,v60-62,1
371.90535,4.09874E-05,0.000110791,0.000228165,0.000116373,0.000104586,0.001144306,0.27020042,0.36172055,0.093433664,0.025917302,60,1013.7515,v60-63,1
375.81803,4.16871E-05,0.000108487,0.000247356,0.000105344,0.000102863,0.000698672,0.27908568,0.36277129,0.092676201,0.062302605,60,990.42228,v60-64,1
412.30679,3.5934E-05,9.94355E-05,0.000234463,9.08581E-05,0.000114653,0.001490976,0.27979176,0.36568949,0.07234336,0.016994117,60,981.43593,v60-65,1
393.44544,4.34953E-05,0.000102073,0.000234306,0.000106304,0.000110416,0.000487903,0.27263722,0.36151332,0.082462165,0.060089802,60,1007.0375,v60-66,1
427.36237,3.65789E-05,0.000100014,0.000238704,9.25232E-05,0.000116381,0.000244946,0.27291128,0.35498838,0.14955015,0.056080239,60,957.07894,v60-67,1
351.54565,4.1978E-05,0.000108573,0.00022292,0.000106952,0.000106953,0.000629184,0.27951027,0.36540951,0.07362764,0.024268224,60,1067.9343,v60-68,1
335.27401,4.26932E-05,0.000107365,0.00023843,0.000105089,0.00011406,0.002045966,0.27989535,0.36203251,0.10634206,0.062265621,60,949.24757,v60-69,1
384.28105,3.6115E-05,0.000111476,0.000240841,0.00010605,0.000108932,0.003670382,0.2777659,0.36320394,0.098275849,0.036499088,60,954.62651,v60-70,1
381.60238,3.90948E-05,0.000119439,0.000233301,9.94175E-05,0.000115437,0.000545694,0.26319689,0.35609861,0.11629677,0.03893116,60,1030.6128,v60-71,1
460.17389,3.28123E-05,0.000110811,0.000228835,0.000110264,0.000120996,0.002263757,0.27129329,0.36153009,0.099348321,0.027673337,60,990.33347,v60-72,1
371.31855,3.99581E-05,0.000103656,0.000252319,0.000125196,0.000113037,0.001741853,0.29921789,0.36776041,0.089083964,0.016524452,60,953.30012,v60-73,1
332.78255,4.36642E-05,0.000104237,0.000225574,9.41405E-05,0.000109935,0.00125495,0.26884429,0.36010156,0.07971145,0.063967486,60,1051.1351,v60-74,1
395.93061,4.05173E-05,0.000109219,0.000232777,0.00011722,0.00012124,0.009341827,0.28190869,0.36002516,0.14185959,0.05044681,60,873.44656,v60-76,1
335.7111,4.05006E-05,0.000112025,0.000252581,0.000102447,0.000120454,0.00397558,0.27972688,0.36482449,0.082840761,0.029960847,60,972.04055,v60-77,1
441.5903,3.02058E-05,0.000101549,0.000222659,0.000116211,0.000110294,0.0033004,0.27143736,0.36141053,0.075616887,0.061612847,60,981.85977,v60-78,1
349.21578,3.95106E-05,0.000115358,0.000221397,0.000104421,9.21624E-05,0.000611599,0.27925694,0.36521552,0.077340256,0.0237474,60,1032.738,v60-79,1
388.15299,3.92425E-05,0.000106232,0.000236159,0.000112847,0.000113046,0.002266404,0.28041823,0.36307299,0.093140243,0.063028712,60,956.30615,v60-80,1
374.67391,3.89153E-05,0.00010618,0.000247744,0.000113528,0.000102902,0.000809752,0.29051669,0.36228181,0.15180985,0.053731008,60,924.05749,v60-81,1
431.53721,3.62118E-05,0.000105748,0.000234303,0.000107562,0.000105006,0.000468037,0.27851889,0.36152595,0.10105501,0.070083795,60,978.4138,v60-82,1
369.57411,3.98491E-05,0.000106483,0.000251405,9.41475E-05,0.000113521,0.001611888,0.27051389,0.36241221,0.086303472,0.02340543,60,1015.4843,v60-83,1
256.41249,0.053662698,0.29373602,0.13062264,0.057060459,0.019420265,0.06226442,0.35176617,0.36725408,0.2305317,0.005210368,80,2750.7716,v80-1,1
269.66314,0.060273587,0.29108149,0.13090414,0.056215829,0.019298593,0.06269248,0.36429602,0.36728061,0.21745811,0.005814086,80,3199.4391,v80-10,1
260.0803,0.058670587,0.28796793,0.12561368,0.055787051,0.020207794,0.057034747,0.34856464,0.36586698,0.23244058,0.002581538,80,3079.5589,v80-11,1
255.64278,0.06218133,0.28684357,0.12685518,0.052403597,0.018304743,0.05819914,0.34566428,0.3649872,0.2327241,0.003719768,80,2985.51,v80-12,1
275.49854,0.052174608,0.28663064,0.12419799,0.053919977,0.01704856,0.060700297,0.3438777,0.36138701,0.20950225,0.007797843,80,3415.4986,v80-14,1
290.11462,0.071209033,0.28303036,0.12313969,0.059081339,0.017530944,0.060801035,0.34957111,0.36570097,0.22601123,0.012011728,80,3253.716,v80-15,1
288.637,0.069888648,0.28641028,0.12327137,0.051454049,0.018276383,0.058525976,0.34695112,0.36529062,0.23053214,0.00843932,80,2904.9745,v80-16,1
288.35334,0.071970173,0.29235142,0.12912711,0.061771435,0.019917297,0.062617182,0.36125025,0.36675585,0.24271498,0.001913516,80,2525.0445,v80-17,1
292.74948,0.061366014,0.28729754,0.1228571,0.057973835,0.01853417,0.057965092,0.34176682,0.36527217,0.24467799,0.01509358,80,3026.6371,v80-18,1
278.45857,0.061444656,0.28877197,0.12813678,0.052851621,0.021648097,0.057591809,0.34989027,0.36766124,0.25669092,0.001369291,80,2608.8241,v80-19,1
262.89434,0.059411066,0.28789516,0.12566692,0.055591447,0.017054753,0.058546418,0.34981836,0.36758046,0.25583589,0.010122905,80,2569.3797,v80-2,1
245.06855,0.051943314,0.28754795,0.12667063,0.055414315,0.020787112,0.056462313,0.35315213,0.36701533,0.23477711,0.005572224,80,2695.5652,v80-20,1
261.25548,0.061810673,0.28945883,0.12753496,0.053360135,0.021241402,0.060185774,0.35290217,0.36639761,0.21706996,0.004811456,80,3266.6905,v80-21,1
286.11489,0.061086039,0.27699624,0.11775335,0.050721935,0.017052372,0.056899864,0.36760616,0.36497071,0.19353573,0.012116462,80,3045.9838,v80-22,1
277.61873,0.063542015,0.28454551,0.12254321,0.054479261,0.018988973,0.058054463,0.34399506,0.3620052,0.21506437,0.003539808,80,3301.2807,v80-23,1
283.24511,0.052396176,0.28863697,0.11971609,0.052195092,0.019679754,0.054948958,0.34482764,0.3620215,0.21368344,0.006262567,80,3317.0592,v80-24,1
275.04686,0.06179276,0.28679997,0.12164626,0.05089751,0.0177522,0.060431361,0.34311432,0.36357356,0.22984403,0.004914611,80,3183.1734,v80-25,1
239.11211,0.076441738,0.28052528,0.12363566,0.066232802,0.017442032,0.061123247,0.35594566,0.3676974,0.26385789,0.004326324,80,2430.0428,v80-26,1
294.23557,0.056851661,0.29548725,0.12746629,0.055563346,0.020598323,0.061857188,0.35655168,0.36785723,0.23112372,0.004491035,80,2747.6552,v80-27,1
250.89945,0.06144741,0.28651602,0.12084112,0.06423314,0.018082106,0.059327933,0.34991851,0.36773073,0.26073473,0.007944388,80,2751.9043,v80-28,1
266.83346,0.047389935,0.29466796,0.1255876,0.057537353,0.017354789,0.059131023,0.34266411,0.36386111,0.22176515,0.010220813,80,3192.121,v80-29,1
261.54672,0.068659368,0.28890752,0.1271619,0.059872356,0.020579188,0.058518844,0.35323733,0.36786839,0.25143426,0.003701043,80,2427.1413,v80-3,1
275.84554,0.064355977,0.29099531,0.12557863,0.055073428,0.021988151,0.060243842,0.3503465,0.36751346,0.24523471,0.007862219,80,2851.3884,v80-30,1
292.12935,0.066555472,0.28816911,0.1290828,0.057031243,0.017415555,0.061957533,0.35147622,0.36643459,0.22186567,0.003758898,80,3213.3427,v80-33,1
270.34941,0.05664057,0.28856366,0.12336335,0.058345168,0.017578199,0.059984334,0.36705469,0.36638033,0.20952006,0.00353188,80,2875.2197,v80-34,1
303.61232,0.0725387,0.2848918,0.12639324,0.050567755,0.017952292,0.061865497,0.34295515,0.36293177,0.21898779,0.007324092,80,3294.6278,v80-35,1
280.8099,0.064440257,0.28599768,0.12378321,0.055145405,0.019398507,0.057652266,0.35098195,0.3675381,0.25332953,0.005366415,80,2598.0217,v80-36,1
277.12892,0.072884836,0.28563538,0.12572154,0.055009178,0.020819571,0.056652215,0.35759546,0.36703068,0.26927934,0.007507734,80,2424.3349,v80-37,1
280.3237,0.067441901,0.28851899,0.12647722,0.055820083,0.016561038,0.06309719,0.34872977,0.36552288,0.2198895,0.007762178,80,3148.888,v80-38,1
269.0508,0.058602712,0.29159356,0.12188146,0.055215701,0.018151859,0.058670778,0.34791916,0.36698594,0.24786182,0.002113913,80,2753.1006,v80-39,1
263.43323,0.049998005,0.28990981,0.12301226,0.05334511,0.018125352,0.059306311,0.34725757,0.36712459,0.24767861,0.041187338,80,2762.1662,v80-4,1
281.28026,0.07981776,0.2842842,0.13000605,0.063945257,0.016831595,0.059526929,0.35232732,0.36766605,0.24278892,0.003147232,80,2468.3327,v80-40,1
271.62733,0.052729752,0.29277629,0.12706882,0.050055275,0.021846154,0.056844193,0.3491915,0.3664891,0.23392191,0.006866497,80,2798.5939,v80-41,1
260.66709,0.052935844,0.29259235,0.12350552,0.060783788,0.018094091,0.058949575,0.35645222,0.36738336,0.21861642,0.008787622,80,2975.5219,v80-42,1
270.17388,0.06721432,0.28724565,0.12739193,0.061222826,0.018068067,0.063567661,0.34641284,0.36666929,0.24069048,0.01511386,80,2985.2878,v80-43,1
284.59757,0.067217976,0.28651296,0.12688992,0.057499274,0.019492553,0.059684037,0.35090172,0.36714132,0.23989536,0.004546205,80,2715.0533,v80-46,1
270.64683,0.065601113,0.29127088,0.12502332,0.058074166,0.018556404,0.062386183,0.35759749,0.36742919,0.20997882,0.005011744,80,3220.2026,v80-47,1
270.52335,0.058507674,0.29017648,0.12368069,0.060851952,0.018444975,0.06238231,0.34810035,0.36614752,0.22982197,0.012588733,80,2818.3532,v80-48,1
291.9079,0.068880484,0.28512742,0.12105463,0.059975174,0.01722834,0.05972808,0.34476722,0.36456678,0.22953194,0.010697105,80,3088.0159,v80-49,1
271.28499,0.066141182,0.28306552,0.12793603,0.053311031,0.019135625,0.059506825,0.36736268,0.36594741,0.20967492,0.013528242,80,2925.1148,v80-5,1
305.76125,0.064446367,0.29137629,0.12764154,0.055958793,0.017376073,0.057705063,0.35387763,0.36787878,0.25152966,0.005958897,80,2436.264,v80-50,1
281.06719,0.074801909,0.28117597,0.12387311,0.056911767,0.020199968,0.058712492,0.35429685,0.36779732,0.26856918,0.005286952,80,2461.49,v80-51,1
274.95995,0.06070686,0.28788097,0.12554115,0.049452521,0.019114022,0.059860942,0.34584983,0.36446241,0.22615562,0.006204911,80,3116.2187,v80-52,1
291.1782,0.058949298,0.28906491,0.12550346,0.053380782,0.016310442,0.060476952,0.34082385,0.36399181,0.23423889,0.010566033,80,3251.2666,v80-53,1
262.8527,0.053340151,0.29402266,0.12742662,0.051297149,0.018711334,0.062142265,0.34753938,0.36644141,0.23584423,0.002283535,80,2926.7681,v80-54,1
264.23177,0.061972566,0.28547377,0.12062728,0.060842644,0.01726012,0.058133241,0.34868161,0.36586335,0.23547028,0.002776213,80,2970.4679,v80-55,1
272.52128,0.059091454,0.29638402,0.12833425,0.053943391,0.020023013,0.060613709,0.36095626,0.36740933,0.23420788,0.007504824,80,2543.3511,v80-56,1
246.72578,0.067343196,0.28573402,0.12547129,0.058234658,0.019104895,0.057852344,0.35600901,0.367183,0.27386386,0.006677894,80,2419.7125,v80-57,1
254.58742,0.063549491,0.28194792,0.11932044,0.05504504,0.021341242,0.057388575,0.34545012,0.36317639,0.2235654,0.011508497,80,3246.2236,v80-58,1
283.7984,0.051664723,0.29381626,0.12709395,0.055823019,0.020235873,0.058898405,0.34420015,0.36558144,0.23372636,0.011360476,80,3094.8325,v80-59,1
268.88165,0.063083724,0.29094084,0.11919386,0.062892594,0.019912483,0.058140424,0.35670993,0.36740729,0.2640069,0.004570666,80,2441.4158,v80-6,1
295.30361,0.066379775,0.28798044,0.12935751,0.058072321,0.019634621,0.060313246,0.36186696,0.36785759,0.218038,0.00349951,80,2920.4576,v80-60,1
279.39403,0.07152925,0.29015046,0.12402635,0.054332193,0.021026825,0.058139244,0.35454296,0.36773529,0.26200739,0.003186503,80,2447.5225,v80-61,1
289.71138,0.069946505,0.28340894,0.12358399,0.055796679,0.017401937,0.058768512,0.34390139,0.36516485,0.23935648,0.01699104,80,3154.805,v80-62,1
278.33788,0.068892533,0.29160564,0.13457472,0.0588145,0.01794638,0.064035206,0.35796973,0.36778655,0.23412549,0.01096102,80,2889.0533,v80-7,1
254.36937,0.065995899,0.28671839,0.12441532,0.055118057,0.018811719,0.058321327,0.34864692,0.36596456,0.2329231,0.003679831,80,2785.4597,v80-8,1
283.7544,0.058781428,0.28829348,0.12897486,0.059245621,0.016274732,0.058764427,0.34776159,0.36552463,0.2268066,0.006295667,80,3091.5323,v80-9,1
77.038295,0.11004102,0.36545838,0.34372012,0.20123239,0.02107026,0.032246838,0.27285115,0.18366465,0.15204529,0.15349259,100,11268.627,v100-11,1
77.414148,0.11000102,0.36594142,0.34204911,0.19447695,0.016063437,0.032273286,0.27328401,0.18435674,0.15200296,0.16161344,100,11487.122,v100-12,1
79.493834,0.10608975,0.36597548,0.34407578,0.19031284,0.022241701,0.032667156,0.2806686,0.17350326,0.14646111,0.15964763,100,11241.717,v100-13,1
77.875551,0.10987418,0.36641485,0.34335306,0.18231575,0.02112809,0.030907831,0.27853703,0.17240091,0.15289413,0.16142102,100,11527.858,v100-14,1
74.22477,0.11579124,0.36591739,0.3476663,0.17901541,0.025981685,0.03306751,0.27423459,0.17641061,0.14504336,0.15784123,100,11536.073,v100-15,1
74.396373,0.11018147,0.36527496,0.34365036,0.18896363,0.02356209,0.035327728,0.27687466,0.18114241,0.15197759,0.16383207,100,11318.12,v100-16,1
77.828951,0.11046837,0.36579724,0.34380891,0.18635888,0.023314262,0.032945691,0.27602058,0.18218369,0.15210279,0.15911643,100,11526.246,v100-17,1
77.010801,0.11213801,0.36579215,0.34351767,0.19479621,0.018488552,0.034283127,0.2803337,0.16837892,0.14748311,0.16136811,100,11458.747,v100-18,1
74.013799,0.11126662,0.36522386,0.34428184,0.20403255,0.019584543,0.027824003,0.2742215,0.17792336,0.15422551,0.15438202,100,11281.01,v100-19,1
72.598095,0.11273765,0.36528705,0.34653697,0.20311945,0.017808647,0.032830713,0.28039509,0.16538778,0.13412911,0.16071969,100,11420.995,v100-2,1
76.028204,0.11224319,0.36534607,0.34542913,0.18515761,0.018307582,0.035027272,0.28054578,0.17677627,0.14560738,0.16296864,100,11461.264,v100-20,1
76.426589,0.10819169,0.36638583,0.34389701,0.18214006,0.023091792,0.031310903,0.27861158,0.17928445,0.14943025,0.15568577,100,11612.466,v100-21,1
75.58289,0.10872603,0.36555064,0.34399164,0.20131355,0.020357412,0.034523429,0.27171177,0.17885582,0.14941115,0.16106335,100,11225.112,v100-22,1
71.21564,0.11352005,0.36644964,0.34592722,0.19303453,0.015629498,0.032832585,0.28067253,0.19614156,0.10633775,0.14286717,100,11302.572,v100-23,1
74.406509,0.11703731,0.3670236,0.34886698,0.18052443,0.020721156,0.03195273,0.28521619,0.17944528,0.10062769,0.13807922,100,11505.13,v100-24,1
77.140341,0.10518823,0.36654663,0.34344934,0.18287639,0.01918095,0.030272597,0.27746325,0.17773455,0.15678182,0.15479678,100,11861.417,v100-25,1
73.998349,0.10315836,0.36601187,0.34398795,0.19672568,0.017795134,0.031923597,0.27434938,0.17712773,0.15352561,0.15812958,100,11424.046,v100-26,1
76.306659,0.11714975,0.36574451,0.34485974,0.18345158,0.020394738,0.034376252,0.27932679,0.18065136,0.14779896,0.15276338,100,11481.344,v100-27,1
76.032973,0.10158599,0.36732035,0.34531971,0.18402047,0.021735277,0.031331639,0.27949014,0.18454239,0.12128521,0.14543705,100,12059.062,v100-28,1
75.252086,0.10469609,0.36599467,0.34379917,0.19380585,0.017409991,0.034217445,0.27401931,0.18105748,0.14931355,0.16107532,100,11326.614,v100-29,1
77.398672,0.10463607,0.36638247,0.34194904,0.18950776,0.019415985,0.031497069,0.27694056,0.1817459,0.14890582,0.16137687,100,11665.363,v100-31,1
75.002533,0.10600214,0.36506719,0.34431223,0.20632535,0.017927437,0.029212385,0.27004119,0.18018373,0.15301982,0.16449225,100,11397.199,v100-32,1
77.032102,0.1082918,0.36604307,0.34444655,0.18455007,0.023452368,0.03438014,0.28072784,0.17175316,0.15257664,0.15623471,100,11574.503,v100-33,1
80.898454,0.11135968,0.3663373,0.34197018,0.1909457,0.019909427,0.03591614,0.2768608,0.17565326,0.14830815,0.16048891,100,11630.01,v100-34,1
80.23918,0.11092225,0.36554212,0.34347844,0.19422635,0.019034665,0.03467263,0.27991638,0.17631232,0.14736785,0.15945336,100,11330.187,v100-35,1
77.051217,0.11038713,0.36507429,0.34370216,0.1954727,0.018683843,0.032239248,0.27570487,0.18024738,0.15554412,0.16213112,100,11285.834,v100-38,1
77.216893,0.10677173,0.36596701,0.34426182,0.19400686,0.016540604,0.033877847,0.27648806,0.17376122,0.14583576,0.1644786,100,11478.129,v100-39,1
78.207362,0.10905413,0.3657304,0.34492909,0.1979102,0.019071834,0.031532415,0.2744197,0.17559439,0.14616665,0.16096806,100,11471.299,v100-4,1
83.021698,0.11245457,0.36671948,0.34696804,0.1910219,0.018101448,0.032141637,0.2838632,0.18086527,0.10200055,0.14915907,100,11600.523,v100-40,1
76.254889,0.11930597,0.36580272,0.34694554,0.18406146,0.01682168,0.034632108,0.28078013,0.16892048,0.14364119,0.15418514,100,11424.601,v100-41,1
73.788033,0.10721456,0.36581301,0.34430944,0.19600851,0.018961561,0.032269426,0.27965947,0.17313848,0.14793916,0.15638743,100,11287.86,v100-42,1
72.133517,0.10711388,0.36610637,0.34109602,0.1950555,0.011183711,0.032430347,0.27792817,0.1756104,0.15583322,0.16283021,100,11592.227,v100-45,1
78.544703,0.10083664,0.36641624,0.34173523,0.19666002,0.017006233,0.03336899,0.2733078,0.17995126,0.15030271,0.16382449,100,11933.933,v100-46,1
82.138423,0.10915557,0.36689614,0.34461331,0.19367945,0.021969193,0.030007656,0.27855407,0.18243392,0.12863887,0.14249848,100,11614.061,v100-47,1
75.146582,0.1123378,0.36542415,0.34382085,0.19306272,0.023016962,0.03450479,0.2761281,0.18123358,0.14564181,0.16226675,100,11472.863,v100-48,1
78.098219,0.11342517,0.36593278,0.34644611,0.17883895,0.019848128,0.033577681,0.2801657,0.17773334,0.14842826,0.15147175,100,11195.54,v100-49,1
75.719205,0.1066067,0.36632836,0.34615938,0.1823822,0.01886705,0.032017181,0.27527523,0.17500901,0.14252068,0.16622103,100,11700.69,v100-5,1
74.915555,0.10698885,0.36576379,0.34529942,0.19528141,0.024321736,0.030541676,0.27188919,0.17966049,0.14831724,0.16010389,100,11541.632,v100-50,1
74.652968,0.11287127,0.36560139,0.34578588,0.1883669,0.021191537,0.029071132,0.28149048,0.17130239,0.14096889,0.16282918,100,11428.209,v100-6,1
